"RijschoolNaam"," Telefoonnummer"," Email"," Website","ZB Status","ZB Sub status","ZB Account","ZB Domain","ZB First Name","ZB Last Name","ZB Gender","ZB Free Email","ZB MX Found","ZB MX Record","ZB SMTP Provider","ZB Did You Mean","ZB Last Known Activity","ZB Activity Data Count","ZB Activity Data Types","ZB Activity Data Channels"
"Oosterpoort Opleidingen B.V.","058 288 00 04","info@oosterpoort.nl","http://www.oosterpoort.nl/","do_not_mail","role_based","info","oosterpoort.nl","","","","False","true","oosterpoort-nl.mail.protection.outlook.com","microsoft","","","","",""
"Rijschool B Voor jou","0626716916","info@rijschoolbvoorjou.nl","None","do_not_mail","role_based","info","rijschoolbvoorjou.nl","","","","False","true","mx.transip.email","","","","","",""
"Rijschool Buivenga","None","info@autorijschoolbuivenga.nl","None","do_not_mail","role_based_catch_all","info","autorijschoolbuivenga.nl","","","","False","true","mx1.mijndomein.nl","","","","","",""
"Rijschool F. Kamminga","050 302 42 19","info@rijschool-kamminga.nl","http://www.rijschool-kamminga.nl/","do_not_mail","role_based","info","rijschool-kamminga.nl","","","","False","true","mail.web206.your-webhost.nl","","","","","",""
"Rijschool Koster","0595 44 41 14","info@rijschoolkoster.nl","http://www.rijschoolkoster.nl/","do_not_mail","role_based","info","rijschoolkoster.nl","","","","False","true","mx1.mijndomein.nl","","","","","",""
"Rijschool Res Nova","059 450 76 52","info@rijschoolresnova.nl","https://rijschoolresnova.nl/","do_not_mail","role_based_catch_all","info","rijschoolresnova.nl","","","","False","true","rijschoolresnova-nl.mail.protection.outlook.com","microsoft","","","","",""
"Rijschool Rob Winkel","06 13 94 75 21","Info@robwinkel.nl","https://robwinkel.nl/","do_not_mail","role_based","info","robwinkel.nl","","","","False","true","mail.robwinkel.nl","","","","","",""
"Rijschool Sander Hoekstra","050 542 37 09","info@rijschoolsanderhoekstra.nl","None","do_not_mail","role_based","info","rijschoolsanderhoekstra.nl","","","","False","true","rijschoolsanderhoekstra-nl.mail.protection.outlook.com","microsoft","","","","",""
"ROLF & KLEEFSTRA","050 534 02 27","info@leerlinggezocht.nl","http://rolfenkleefstra.nl/","do_not_mail","role_based","info","leerlinggezocht.nl","","","","False","true","mail.leerlinggezocht.nl","","","","","",""
"Verkeerschool City B.V.","None","administratie@rijschoolcity.nl","https://rijschoolcity.nl/","do_not_mail","role_based","administratie","rijschoolcity.nl","","","","False","true","aspmx.l.google.com","g-suite","","","","",""
"Verkeersschool Oosterveld","050 314 14 14","info@verkeersschool-oosterveld.nl","http://www.verkeersschool-oosterveld.nl/","do_not_mail","role_based_catch_all","info","verkeersschool-oosterveld.nl","","","","False","true","mailfilter.widemis.nl","","","","","",""
"Alpha Autorijschool","06 20 82 58 26","contact@alpharijschool.nl","http://www.alpharijschool.nl/","do_not_mail","role_based","contact","alpharijschool.nl","","","","False","true","alpharijschool.nl","","","","","",""
"Auto- en motorrijschool Afrit-44","0475 46 87 09","info@afrit-44.nl","http://www.afrit-44.nl/","do_not_mail","role_based_catch_all","info","afrit-44.nl","","","","False","true","afrit44-nl01c.mail.protection.outlook.com","microsoft","","","","",""
"Autorijschool A73","None","info@autorijschoola73.nl","None","do_not_mail","role_based","info","autorijschoola73.nl","","","","False","true","mx.transip.email","","","","","",""
"Autorijschool Correct","0475 60 00 17","info@autorijschoolcorrect.nl","http://www.autorijschoolcorrect.nl/","do_not_mail","role_based","info","autorijschoolcorrect.nl","","","","False","true","mail.autorijschoolcorrect.nl","","","","","",""
"Autorijschool Fair","None","info@rijschoolfair.nl","http://www.rijschoolfair.nl/","do_not_mail","role_based","info","rijschoolfair.nl","","","","False","true","mx.transip.email","","","","","",""
"Autorijschool Geert","0773983854","info@geertnottelman.nl","None","do_not_mail","role_based_catch_all","info","geertnottelman.nl","","","","False","true","geertnottelman-nl.mail.protection.outlook.com","microsoft","","","","",""
"Autorijschool Goossens","045 531 24 88","info@rijschoolgoossens.nl","http://www.rijschoolgoossens.nl/","do_not_mail","role_based","info","rijschoolgoossens.nl","","","","False","true","mx1.mijndomein.nl","","","","","",""
"Autorijschool Roerstad","0475 33 12 35","info@roerstad.eu","http://www.roerstad.eu/","do_not_mail","mx_forward","info","roerstad.eu","","","","False","true","route3.mx.cloudflare.net","cloudflare","","","","",""
"Autorijschool Talent Roermond","0475 32 45 71","info@rijschooltalent.nl","http://www.rijschooltalent.nl/","do_not_mail","role_based","info","rijschooltalent.nl","","","","False","true","mail.rijschooltalent.nl","","","","","",""
"Autorijschool Van Ool","0475 48 17 80","info@van-ool.nl","None","do_not_mail","role_based_catch_all","info","van-ool.nl","","","","False","true","vanool-nl0i.mail.protection.outlook.com","microsoft","","","","",""
"Guit Coaching & opleidingen","046 204 61 40","info@goedkoopeenrijbewijs.nl","None","do_not_mail","role_based","info","goedkoopeenrijbewijs.nl","","","","False","true","mx2.pub.mailpod4-cph3.one.com","","","","","",""
"Interles","0475 34 00 13","info@autorijschoolinterles.nl","http://www.autorijschoolinterles.nl/","do_not_mail","role_based","info","autorijschoolinterles.nl","","","","False","true","mail.autorijschoolinterles.nl","","","","","",""
"Jos Poels","077 474 84 27","info@jospoels.nl","http://www.jospoels.nl/","do_not_mail","role_based","info","jospoels.nl","","","","False","true","mail.jospoels.nl","","","","","",""
"Knops Verkeersopleidingen V.O.F.","0475 59 25 53","info@knops-vo.nl","http://www.knops-vo.nl/","do_not_mail","global_suppression","info","knops-vo.nl","","","","False","true","mx186.m2bp.com","","","","","",""
"Rijschool in the Pocket","047 525 62 56","info@rijschoolinthepocket.nl","None","do_not_mail","role_based","info","rijschoolinthepocket.nl","","","","False","true","mx1.samofficedns.com","","","","","",""
"Verkeersschool Keijbeck B.V.","046 449 48 44","info@keijbeck.nl","http://www.keijbeck.nl/","do_not_mail","role_based","info","keijbeck.nl","","","","False","true","keijbeck-nl.mail.eo.outlook.com","microsoft","","","","",""
"Verkeersschool Lei Wolters","None","info@leiwolters.nl","http://www.leiwolters.nl/","do_not_mail","role_based_catch_all","info","leiwolters.nl","","","","False","true","leiwolters-nl.mail.protection.outlook.com","microsoft","","","","",""
"Verkeersschool Linne VOF","0475 47 65 25","info@verkeersschoollinne.nl","None","do_not_mail","role_based","info","verkeersschoollinne.nl","","","","False","true","mail.verkeersschoollinne.nl","","","","","",""
"Autorijschool Maaswijk","0181 64 16 74","info@autorijschoolmaaswijk.nl","http://www.autorijschoolmaaswijk.nl/","do_not_mail","role_based","info","autorijschoolmaaswijk.nl","","","","False","true","aspmx.l.google.com","g-suite","","","","",""
"Autorijschool Mosch","010 471 30 42","info@rijschoolmosch.nl","http://www.rijschoolmosch.nl/","do_not_mail","role_based","info","rijschoolmosch.nl","","","","False","true","mail.rijschoolmosch.nl","","","","","",""
"Autorijschool P. Kampschuur","010 234 00 08","info@kampschuur.nl","https://kampschuur.nl/","do_not_mail","role_based","info","kampschuur.nl","","","","False","true","mx3.mailpod13-cph3.g1i.hostnet.nl","","","","","",""
"Autorijschool Paul Bergers","010 473 70 85","info@rijschoolpaulbergers.nl","None","do_not_mail","role_based","info","rijschoolpaulbergers.nl","","","","False","true","smtp.rzone.de","","","","","",""
"B.V. Verkeersschool Tempo Z.H.","070 345 76 26","info@rijtempo.nl","http://www.rijtempo.nl/","do_not_mail","role_based","info","rijtempo.nl","","","","False","true","vmx02.datadigest.nl","","","","","",""
"Clarien","None","info@clarien.nl","http://www.clarien.nl/","do_not_mail","role_based","info","clarien.nl","","","","False","true","mail.clarien.nl","","","","","",""
"Delta Autorijschool","010 2306 167","info@autorijschooldelta.nl","http://www.autorijschooldelta.nl/","do_not_mail","role_based","info","autorijschooldelta.nl","","","","False","true","autorijschooldelta.nl","","","","","",""
"Oudshoorn Autorijschool V.O.F.","0181 62 22 05","info@autorijschool-oudshoorn.nl","http://www.autorijschool-oudshoorn.nl/","do_not_mail","role_based_catch_all","info","autorijschool-oudshoorn.nl","","","","False","true","mx.transip.email","","","","","",""
"Rijbewijs Academy","06 20 03 20 07","Info@rijbewijsacademy.nl","None","do_not_mail","role_based","info","rijbewijsacademy.nl","","","","False","true","smtp.rzone.de","","","365+","1","",""
"Rijschool Automoto","06 48 26 24 08","info@rijschoolautomoto.nl","http://www.rijschoolautomoto.nl/","do_not_mail","role_based","info","rijschoolautomoto.nl","","","","False","true","mail.rijschoolautomoto.nl","","","","","",""
"Verkeersschool HERS De Erkende Rijschool","010 265 12 39","info@rijschoolhers.nl","http://www.rijschoolhers.nl/","do_not_mail","role_based","info","rijschoolhers.nl","","","","False","true","aspmx.l.google.com","g-suite","","","","",""
"Verkeersschool De Hoog","010 434 33 99","info@de-hoog.nl","http://www.de-hoog.nl/","do_not_mail","role_based","info","de-hoog.nl","","","","False","true","dehoog-nl0e.mail.protection.outlook.com","microsoft","","","","",""
"Verkeersschool Express","0102162725","info@express-rijopleiding.nl","http://www.express-rijopleiding.nl/","do_not_mail","role_based_catch_all","info","express-rijopleiding.nl","","","","False","true","spamrelay.zxcs.nl","","","","","",""
"Verkeersschool Holland","010 481 03 08","info@rijschoolholland.nl","None","do_not_mail","role_based","info","rijschoolholland.nl","","","","False","true","smtp.rzone.de","","","","","",""
"Verkeersschool Oostdijk","0181 32 23 27","info@verkeersschooloostdijk.nl","None","do_not_mail","role_based_catch_all","info","verkeersschooloostdijk.nl","","","","False","true","verkeersschooloostdijk-nl.mail.protection.outlook.com","microsoft","","","","",""
"Verkeersschool Robijn","0181 31 45 59","info@verkeersschoolrobijn.nl","None","do_not_mail","role_based","info","verkeersschoolrobijn.nl","","","","False","true","mx.transip.email","","","","","",""
"Verkeersschool Topscore","0104771502","info@rijschooltopscore.nl","None","do_not_mail","role_based","info","rijschooltopscore.nl","","","","False","true","mail.rijschooltopscore.nl","","","","","",""
"Autorijschool Ingmar","None","info@autorijschoolingmar.nl","http://www.autorijschoolingmar.nl/","do_not_mail","role_based_catch_all","info","autorijschoolingmar.nl","","","","False","true","mx1.cloudorb.com","","","","","",""
"LESOPSTROOM.NL","06 21 54 54 43","info@lesopstroom.nl","None","do_not_mail","role_based","info","lesopstroom.nl","","","","False","true","smtp.rzone.de","","","","","",""
"Lespunt Opleidingen B.V.","0186 840 554","info@lespunt.nl","https://lespunt.nl/","do_not_mail","role_based","info","lespunt.nl","","","","False","true","mx1.mijndomein.nl","","","","","",""
"Autorijschool Chris Roelse","0115 611413","info@chrisroelse.nl","http://www.chrisroelse.nl/","do_not_mail","role_based","info","chrisroelse.nl","","","","False","true","mail1.tidi.nl","","","","","",""
"Autorijschool Othene","06 29 54 76 16","info@joop-rijopleiding.nl","https://joop-rijopleidingen.nl/","do_not_mail","role_based","info","joop-rijopleiding.nl","","","","False","true","mail.joop-rijopleiding.nl","","","","","",""
"Autorijschool Paul Meeuse","0114 32 02 61","info@rijschoolmeeuse.nl","http://www.rijschoolmeeuse.nl/","do_not_mail","role_based","info","rijschoolmeeuse.nl","","","","False","true","mail.rijschoolmeeuse.nl","","","","","",""
"Rijschool Hinneman","0117 30 22 00","info@hinneman.nl","http://www.hinneman.nl/","do_not_mail","role_based_catch_all","info","hinneman.nl","","","","False","true","mail.hinneman.nl","","","","","",""
"Autorijschool André Velders","0344 63 20 74","info@andrevelders.nl","None","do_not_mail","role_based","info","andrevelders.nl","","","","False","true","primary.yourfilter.nl","","","","","",""
"Autorijschool Arthur","None","info@autorijschoolarthur.nl","http://www.autorijschoolarthur.nl/","do_not_mail","role_based","info","autorijschoolarthur.nl","","","","False","true","autorijschoolarthur.nl","","","","","",""
"Autorijschool Bos","0345 68 41 62","info@melsbos.nl","http://www.melsbos.nl/","do_not_mail","role_based","info","melsbos.nl","","","","False","true","mx.spamexperts.com","spamexperts","","","","",""
"Autorijschool de Proefrit","0345 50 20 08","info@autorijschooldeproefrit.nl","http://www.autorijschooldeproefrit.nl/","do_not_mail","role_based_catch_all","info","autorijschooldeproefrit.nl","","","","False","true","autorijschooldeproefrit-nl.mail.protection.outlook.com","microsoft","","","","",""
"Autorijschool De Snelweg","0345 57 55 94","info@desnelweg.nl","http://www.desnelweg.nl/","do_not_mail","role_based","info","desnelweg.nl","","","","False","true","mx102.solcon.nl","","","","","",""
"Autorijschool Malik","0344 61 81 24","info@rijschool-malik.nl","None","do_not_mail","role_based_catch_all","info","rijschool-malik.nl","","","","False","true","spamrelay.zxcs.nl","","","","","",""
"Autorijschool RAVO","0318 51 61 83","info@rijschoolravo.nl","http://www.rijschoolravo.nl/","do_not_mail","role_based_catch_all","info","rijschoolravo.nl","","","","False","true","rijschoolravo-nl.mail.protection.outlook.com","microsoft","","","","",""
"Autorijschool Ron Vermeer","0317 61 62 76","info@autorijschoolronvermeer.nl","None","do_not_mail","role_based","info","autorijschoolronvermeer.nl","","","","False","true","autorijschoolronvermeer.nl","","","","","",""
"Autorijschool Speed","085 0433 070","info@rijschool-speed.nl","http://www.rijschool-speed.nl/","do_not_mail","role_based","info","rijschool-speed.nl","","","","False","true","mail.rijschool-speed.nl","","","","","",""
"Autorijschool Traffic","0345 47 67 55","info@rijschool-traffic.nl","http://www.rijschool-traffic.nl/","do_not_mail","role_based","info","rijschool-traffic.nl","","","","False","true","mail.rijschool-traffic.nl","","","","","",""
"Autorijschool Van Estrik","0344 60 18 55","info@rijschoolvanestrik.nl","http://www.rijschoolvanestrik.nl/","do_not_mail","role_based","info","rijschoolvanestrik.nl","","","","False","true","mail.rijschoolvanestrik.nl","","","","","",""
"Autorijschool Van Spanje","None","info@autorijschoolvanspanje.nl","http://www.autorijschoolvanspanje.nl/","do_not_mail","role_based","info","autorijschoolvanspanje.nl","","","","False","true","mail.autorijschoolvanspanje.nl","","","","","",""
"Autorijschool vd Garde","0488 44 19 67","info@autorijschoolvdgarde.nl","None","do_not_mail","role_based","info","autorijschoolvdgarde.nl","","","","False","true","autorijschoolvdgarde-nl.mail.protection.outlook.com","microsoft","","","","",""
"Autorijschool Wijs op Weg","0318 30 44 20","info@autorijschoolwijsopweg.nl","None","do_not_mail","role_based","info","autorijschoolwijsopweg.nl","","","","False","true","autorijschoolwijsopweg-nl.mail.protection.outlook.com","microsoft","","","","",""
"de Groot Verkeersopleidingen","06 53 90 29 26","info@degrootverkeersopleidingen.nl","http://www.degrootverkeersopleidingen.nl/","do_not_mail","role_based_catch_all","info","degrootverkeersopleidingen.nl","","","","False","true","degrootverkeersopleidingen.nl","","","","","",""
"Elar Verkeersopleidingen B.V.","None","info@elarlexmond.nl","http://www.elarlexmond.nl/","do_not_mail","role_based_catch_all","info","elarlexmond.nl","","","","False","true","spamfilter.muishuis.nl","","","","","",""
"Goedles.nl","0343 56 35 28","info@goedles.nl","http://goedles.nl/","do_not_mail","role_based_catch_all","info","goedles.nl","","","","False","true","primary.yourfilter.nl","","","","","",""
"Jaddi Autorijschool Tiel","0344 61 25 41","CONTACT@JADDI-RIJSCHOOL.NL","http://www.jaddi-rijschool.nl/","do_not_mail","role_based_catch_all","contact","jaddi-rijschool.nl","","","","False","true","smtp.rzone.de","","","","","",""
"Mario van Soelen Verkeersopleidingen V.O.F.","0344 60 07 77","info@mariovansoelen.nl","http://www.mariovansoelen.nl/","do_not_mail","role_based","info","mariovansoelen.nl","","","","False","true","mariovansoelen-nl.mail.protection.outlook.com","microsoft","","","","",""
